Project Name	Image Filename	Extracted Text
221289327 Fotos de estudio en un clic con Inteligencia Artificial	behance_221289327_03.png	"PROCESO

7 e e
éQue hicimos?
Disehamos una experiencia para modificar automaticamente las fotos de quienes venden en

nuestra plataforma. También podran editar proactivamente sus imagenes de forma facil e intuitiva.

Comparativa de imagen
e

i
\
\
\
1
\
i
\
\
'
'
\
< Volver EZ) Editor de fotos #901004621 - Vestido mujer - Negro 6}
1
I

or Foto original @ Foto modificada con IA © Fondo: Liso de estudio |
Carrusel de fotos ss
r —~ %

e < PORTADA

Herramientas
de edicion

 

Mostrarmas Vv

Retoque general

Mejorar resolucion

   

e Modificamos tu foto original con Inteligencia Artificial para ayudarte a potenciar tus ventas.
I
1
i
e

Barra de accionables"
221289327 Fotos de estudio en un clic con Inteligencia Artificial	behance_221289327_08.gif	"__--- @ Seleccion de imagen

Desde el carrusel se puede
seleccionar y cambiar la
imagen para editarla.

  
 
 
  
  

@ Foto original

04

Carrusel de
navegacion entre fotos

Desde el carrusel, se podran reordenar las
fotos de la publicacion, elegir la portada y
eliminar fotos.

Reordenamiento Eliminar fotos
© ©

x

—<e"
221289327 Fotos de estudio en un clic con Inteligencia Artificial	behance_221289327_04.gif	"01

—_———— Modificacidn automatica ————

Con Inteligencia Artificial, modificaremos la foto
¥ de portada y la reemplazaremos f
automaticamente con una mejor opcidn."
221289327 Fotos de estudio en un clic con Inteligencia Artificial	behance_221289327_09.png	"PROCESO DE TRABAJO

Nuestros aprendizajes

»

Trabajamos de forma colaborativa entre la
triada (con desarrollo y producto) y con los
referentes de Moda y Hogar & Muebles.

Fue un trabajo interdisciplinario en el que
cada equipo aporto su vision para llegar a una
solucion efectiva.

 

NUESTROS PILARES FUERON

 

 

 

[oN @Q
SZ) GF)

Pilar N°1 Pilar N°2
Foco en las personas usuarias, manteniéndolas Iteracién continua, adoptando un enfoque
en el centro de cada decisi6n. agil para realizar mejoras constantes.

 

 

jGracias por visitarnos!"
221289327 Fotos de estudio en un clic con Inteligencia Artificial	behance_221289327_02.png	"Mejorar las imagenes y ayudar a nuestros vendedores a
no caer en moderaciones por calidad de foto.

tCOMO VAMOS A LOGRARLO?

Ofreciendo una herramienta
interna y gratuita

Permitira mejorar las fotos sin depender de editores de pago,
democratizando el acceso a la edicién con Inteligencia Artificial.

DESAFIOS
Que sea simple, facil de Brindar una experiencia de
usar y ahorre tiempo de — prevencion de errores en

edici6n manual. las fotos de forma proactiva."
221289327 Fotos de estudio en un clic con Inteligencia Artificial	behance_221289327_01.png	"Mercado Libre 1 __ Equipo UX —— 2025

S

< Volver Editor de fotos | 901004621. Campera mujer - Negro @

Fotos de estudio
en un clic con <i,
Inteligencia Artificia 3

Foto original @ Foto modificada con IA Fondo: Liso de estudio

PORTADA,

    

Mostrar mas V

Retoque general ©
Modificar rostro ©
Mejora de resolucion @)

   

@ Modificamos tu foto original con Inteligencia Artificial para ayudarte a potenciar tus ventas."
221289327 Fotos de estudio en un clic con Inteligencia Artificial	behance_221289327_10.png	"Créditos

Cc

x

Franco Pellegrini
Francisco Ibarra
Florencia Fernandez
Carolina Raele
Daniela Fracassi
Florencia Montero
Florencia Rodriguez
Camilo Prieto

David Arboleda
Jonathan Aguilar Ayala

Desarrollo Producto
Pablo Moretti
Christian Cibelli

Daniel Ochoa John

Sabrina Conde
Manuel Martinez
Aylen Marchetti
Eric Kohan Nicolas Monaco
Franco Nicolas Seia Maria Belén Santos
Carlos Arias Elisa Bazzani
Jesica lvana Salas Macarena Alvarez
Juan Manuel Zucchi

Mario Ezequiel Ferreyra

Edixon Alirio Salas Medina

Carlos Andres Lopez Urbano

David Castrillon Vallejo

Tomas Osorio Lopez

Raphael Martinez

Gustavo Alvarez

Giancarlo Rosero Portillo

Modelos
Marvik

éQuerés ver mas? jSeguinos!

No te olvides de apreciar, comentar y seguirnos para no perderte
las ultimas novedades del equipo de UX de Mercado Libre.

Be a4)

Behance Dribbble

vy @0

Twitter Medium"
221289327 Fotos de estudio en un clic con Inteligencia Artificial	behance_221289327_06.png	"= |

02

© Foto original @ Foto modificada con IA

Comparativa
de imagen

Comparacion entre foto
original y modificada."
221289327 Fotos de estudio en un clic con Inteligencia Artificial	behance_221289327_07.png	"03

Herramienta de
edicion
Desde el panel lateral, se personalizan

las fotos con diferentes opciones segun
el tipo de producto publicado.

Productos de Moda
e

Fondo: Liso de estudio

—

Mostrar mas Vv

 

Retoque genera

Modificar rostro «)
Mejorar resolucion «>

Productos de Hogar y muebles
e

Fondo: Original

Mostrar mas Vv

Retoque general

Mejorar resolucion «)

Resto de productos

Fondo: Original

Mejorar resolucién

©"
221289327 Fotos de estudio en un clic con Inteligencia Artificial	behance_221289327_05.png	"Modificamos tu foto de portada

Aplicamos Inteligencia Artificial en tu foto
para destacar tu producto y mejorar su
potencial de venta. Puedes verla en
detalle en el editor.

~COMO FUNCIONA?

+ La modificacion automatica esta
activa por defecto para todas las
personas usuarias.

+ Pueden desactivarla en
“Preferencias de venta’.

 

Fotos

Tienes 4 fotos para esta publicacién.

'
I
|
I
|
I
|
(

Agrega o
arrastra tus
fotos aqui

+7 \r al editor de fotos

 

ACCESOS AL EDITOR

Acceso individual desde thumbnail

En el editor, se mostrara la foto seleccionada
desde el acceso.

Acceso general

Al ingresar al editor, por defecto estara
seleccionada para editar la primera foto del
carrusel (foto de portada)."
