Project Name	Image Filename	Extracted Text
141939835 Lanzamiento de Point Smart en Brasil	behance_141939835_02.png	"EXPERIENCIA

Cobrar con Point Smart
es mas rapido

Pensamos en un flujo que simplifique el cobro y una interaccion fisica
amigable para el usuario. Ademas, acercamos herramientas para que el
usuario gestione su negocio.

Sistema de navegacion x fn} oo
customizado para el oo
usuario
VOLVER INICIO / COBRAR MAS OPCIONES
Facilita la navegacion. Acceso rapido a empezar Ajustes y gestion del Cada icono tiene una

un cobro. negocio. funcionalidad prioritaria"
141939835 Lanzamiento de Point Smart en Brasil	behance_141939835_09.png	"lercado Pago?

Ctra Re Ce State)
gerencie seu dinheiro. Na sua
ea eRe tee)
Jas vendas com a Point Smart
Ios ict

rd
ec eka r)
Russ

Peete cry
Meee Lui)
Beeches?

Pa CELI
a eek ReMi lost)
ene hart)

nsferir 0 dinheiro para
MeN emcee eurecueR es (ec

 

POINT
STN a

Manual rapido

Conhega sua nova Point Smart

Leitor de cartéo com chip

rr

Modelo: A910 - Numero de Homologaciio: 00562-19-09939
Este equipamento nfo tem direito & protego contra interferncia
prejudicial e no pode causar interteréncia em sistemas
evidamente autorizados. Este produto esté homologado pela
[ANATEL de acordo com os procedimentos regulamentados para
avaliagio da conformidade de produtos para telecomunicagées €
atende aos requisites técnicos aplicados, incluindo os lim
exposicdo da Taxa de Absorcio Especifica reterente a campos
elétricas, magnéticos e eletromagnéticos de radiotrequéncia
Maximo valor medido de SAR: 0,583 Wikg

ia
(eTUl f-Wes) e) (ets)

Contiene toda la informacién para
encender y configurar el lector en
pocos pasos.

Espaco para bobina

Point Smart

Leitor de Impressora de Leitor de
cart8o com comprovantes cart&o por
tarja magnética aproximagao

Liga e Desliga
Volume

Entrada do carregador
Voltar

Cobrar
Mais opcées
Tela sensivel
ao toque

 

Seus primeiros passos

@ Ligue a maquininha

Para isso, mantenha pression:
© botdo de Liga e Desliga

3 segundos, até que a tela ac|
Para reiniciar ou desligar, voc
novamente manter o mesmo
pressionado até que as duas
aparecam na tela.

Conecte a maquininha ao
Passe 0 dedo de cima para bi
na tela para visualizar as op¢
de conexdo Wi-Fi, selecione 4
e digite a senha. Se preferir,
pode continuar utilizando a c:
de dados 46.

Acesse sua conta Mercado P
pela maquininha

Escaneie 0 cédigo GR que ap
na Point com o app do Merca
do seu celular.

Recomendamos que a pessoa que
a conta inicie a sesso.

© Pronto, agora é s6 comecar"
141939835 Lanzamiento de Point Smart en Brasil	behance_141939835_11.gif	"COON keer rare a

 
       
 
   
  
  
  
  
      
   
  
 
   

ee oon
mercado
Bago
- ee
ids elel U3 carte gratuito

PS Pa Seg eee
eee en
12x R$ 39” (2) er

ete cee

cag
arrears PASTE Ry

i

Ca esd
coe
12x R$ 39”

 

cepooenene AE) Sd

Boerne

   

  

ate RN ore esac)

al Co egcetecns(

 

Py

Cee ea

AR
Ka)

G"
141939835 Lanzamiento de Point Smart en Brasil	behance_141939835_10.png	"LANDING DE VENTA

Como llegamos a
los usuarios?

Armamos un sitio web novedoso y alineado a la identidad del
Point Smart. Planteamos una estructura por segmentos y animaciones
interactivas que jerarquizan la informacién para que el usuario pueda

conocer las herramientas y ventajas del producto."
141939835 Lanzamiento de Point Smart en Brasil	behance_141939835_07.gif	MATERIAL
141939835 Lanzamiento de Point Smart en Brasil	behance_141939835_08.png	"PLANO DE
py Nooo) Uy
aT

cea

Mucho mas que un lector Evolui com
Ademas de los accesorios, incluimos o seu negdcio

materiales fisicos, como stickers y
adhesivos, para que el vendedor
coloque en su negocio.

Point Smart

Adicionar descrigaéo

ae

Stickers adhesivos

     
    
  
 

Optimizamos el disefio de la
caja para proteger el lector y
obtener espacios de guardado.

Prepare-se para uma nova
experiencia na forma de cobra
e gerenciar seu negocio.

ey mercado

ol T Seah

 

STG Bobinas de Aprovechamos cada espacio para
cargador Papel extra comunicar los beneficios del lector
y la simplicidad de su primer uso."
141939835 Lanzamiento de Point Smart en Brasil	behance_141939835_12.png	"Pilares clave sobre los
que construimos la
comunicacion

INNOVACION

Cuenta con pantalla tactil
y conexion a internet sin
(ero celoe MKS
de telefonia 4G.

TECNOLOGIA

Acepta pagos con
multiples tecnologias
(ol -T-Xeo lM oman tcMolale(elUroh}
como banda magnética,

VELOCIDAD

Ofrece una mayor
velocidad de cobro, en
comparacion a otros
lectores ya que todo el

CRECIMIENTO

Permite profesionalizar
cualquier negocio, tener
mayor control del catalogo
e ingresos en el dia a dia"
141939835 Lanzamiento de Point Smart en Brasil	behance_141939835_01.png	"Mercado Pago 9 ——————__ Equipo UX A o A A ey

   

 

Como preparamos
el lanzamiento del
Point Smart

Disefhamos desde la experiencia de cobro
hasta la identidad del nuevo lector de
tarjetas para que los usuarios de Brasil
puedan cobrar de forma agil y sencilla.

OBJETIVOS

El desafio por delante

Comenzamos a trabajar en el proyecto del Point Smart
enfocandonos en tres ejes principales:

2 a ‘|

Experiencia Case & Packaging Landing page

Analizamos las necesidades de Generamos una identidad Unica Creamos los canales de venta y
nuestros usuarios y disefhamos para que nuestro dispositivo se la experiencia de awareness

la experiencia acorde. destaque en el mercado. y adquisici6n."
141939835 Lanzamiento de Point Smart en Brasil	behance_141939835_06.png	"Pensamos en cada detalle

Creamos la identidad de este producto, desde el look & feel del lector hasta la
experiencia del packaging."
141939835 Lanzamiento de Point Smart en Brasil	behance_141939835_05.gif	"9481230

Valor Catslogo

 

Q Buscar produto

EE 2 fs (ec es | tare

 

 

Cobrar

CATEGORIAS

‘Aglizamos la busqueda de

los productos

 

9.401230

Valor Catalogo

 

Q Buscar produto

[[ serceivoro | EER | seo. | f

‘Agua Batida de cajd Cajuina

a “s we

eno ctf comerae
ee @

Kmoett ff tases ff sonst
rn

cee)

F-48120

Valor

 

      
 

 

omomia | Limonada
RS7

VARIABLES

Usamos una tipologia distinta
para diferenciarlos productos
‘con variables"
