Project Name	Image Filename	Extracted Text
87592373 Diseño de BuyBox	behance_87592373_08.png	"O Informacion

curada

Mostramos fotos, titulos y ee
caracteristicas definidas O Condiciones
por nosotros. : de venta

Condiciones transaccionales
del ganador de la publicacién

titulo caracteristicas

Motorola G7 Power 32 GB
Ceramic black

$ 14.500

Memoria interna: 32 GB

Memoria RAM: 3 GB

L]

Color: Marine blue

L | : Comprar ahora

 

 

 

 

 

galeria pickers

informacion de producto
4S

informacion del vendedor"
87592373 Diseño de BuyBox	behance_87592373_04.png	"éQue son las publicaciones

de catalogo?

Az

za]

Titulos estandarizados

Imagenes curadas

PUBLICACION

 

#785656456

Celular Libre Motorola G7 Power $ 15.499 70 u.
32gb 3 gb Ram - ESPECTACULAR -

126 visitas | 112 ventas

 

Color: $ 15.499 70 u.

©)

PUBLICACION DE CATALOGO

 

#1223432423

 

Motorola G7 Power 32 GB $ 15.499 70 u.
Marine Blue

1509 visitas | 158 ventas

informacion curada

 

jListo!

Una vez que publican, los
Qo vendedores empiezan a competir."
87592373 Diseño de BuyBox	behance_87592373_05.png	"Competencia
transparente

jerarquizar

Reglas claras

Ahora los vendedores saben como estan
en relaci6n a su competencia y qué
condiciones deben ofrecer para ganar.

CATALOGO

Estado #1223432423

En cada publicacién, Motorola G7 Power 32 GB $ 15.499 70 u. PERDIENDO | Para ganar, baja tu precio a $ 14.500

damos informacion Marine Blue
k + 4

actualizada sobre si estan . ' tot
- 1509 visitas | 158 ventas feedback écomo puede ganar?
ganando o perdiendo."
87592373 Diseño de BuyBox	behance_87592373_07.png	"ro
o
c
°
a
x
o

La mejor oferta
en una sola pagina

 

Pagina de producto

 

 

 

 

 

in (cade Q Aprovecha Black Friday hasta 50% off
Agrupamos las distintas :
nviar a Nicolas ; | YW
opciones de un producto y Juana Azurduy 2440 Categorias Historial Descuentos exclusivos Ofertasdelasemana Vender Ayuda 2 Andres Compras Favoritos Ly ‘ed
priorizamos las mejores También puede interesarte: funda samsung s8 plus - modulo j1 ace - xiaomi miat - g5s plus - xiaomi redmi note 5 plus
condiciones de venta para , .
Volver al listado Celulares y Teléfonos > Celulares y Smartphones Compartir
cada una.
Nuevo | 158 vendidos =4 Paga en 12 cuotas sin interés
con tu VISA terminada en 4620
Motorola G7 Power 32 GB 9 Mee inforneseis
Marine blue

 

32 Llega gratis mafiana
(683)
Hm ee K (689) © Enviar a Juana Azurduy 2440

$ 14.500 Vendido por: CECYT1300

Este vendedor hace factura A

94 Ei 12:30 * Liberado
a » Procesador Qualcomm Snapdragon 632 - Quad Cantidad: 1 unidad v
= _ Producto 9 Qe” Core 1.8GHz - 3 GB
- Pantalla de 6.2"" resolucion 720 x 1620 pireles
9° Enviar a Martin - Juana Azurduy 2440 > * Camara trasera 12MP

 

Nuevo | 158 vendidos

Motorola G7 Power 32 GB Marine blue
ek kA (683)

+ Camara frontal 8MP
Agregar al carrito

Memoria interna: 32 GB

 

   

64GB Devoluci6n gratis
1/5 Tenés 30 dias desde que lo recibis
Conocer mas
Memoria RAM: 3 GB
4GB
© Compra Protegida, recibe el producto que
esperabas 0 te devolvemos tu dinero.

Color: Marine blue

@ Sumas 356 Mercado Puntos.
| a ‘a Q 1afio de garantia del fabricante
Mas opciones:
12 Nuevos desde $ 14.500
Memoria interna: 32 GB >

Memoria RAM: 3 GB >"
87592373 Diseño de BuyBox	behance_87592373_16.png	"mercadolibreuxteam

wF

Créditos

UX

Martin Rodriguez
Laura Alvez
Gustavo Gallelli
Andrés Vizio
Nicolas Faya
Lorena Francolino

Alejandra Polesello

Contenidos
Carolina Raele
Melisa Amengual
Lucila Szeinberg

Barbara Orlando

User Research
Facundo Ruiz
German Dobrilovich

Santiago Roberts

Producto + Comercial
Cecilia San Miguel

Lucia de la Torre

Javier Baigrés

Juan Gordicz

Analia UlInik

Desarrollo
Guido Gelman
Esteban Tundidor
Pablo Carminatti
Marcos Caceres
Juan José Barrera
Rodrigo Lo Guzzo
Lucas Farias

Pablo Montesano
Federico Pérez
Diego Comesafna
Nicolas Moccagatta
Gonzalo Vallerino
Gonzalo Saenz
Gonzalo Miguel
Jan Marcano
Marito Vera
Sebastian Dos Santos
Gonzalo Guzzardi
Roni Canjalli
Leonardo Clavijo
Leandro Temperoni
Nicolas Outeda
Tomas Macia

Oleh Burkhay

Bautista Querejeta

Suhjail Caldera
Mariano Jan
Fernando Leopardo
Federico Arrua
Joaquin De Sousa
IAaki Yabar Bilbao
Federico Maleh
Fernando Rodriguez
Fabian Soliz

Alexis Caballero
Mariano Sosto
Andrés Cuello

Luis Eduardo Olivera
Gonzalo Rodriguez
Cristian Cibelli
Silvina Reitano
Santiago Leopardo
Matias Ribecky
Roman Pastore
Maru Cristiani

José Luis Magaquian
German Bourdin
Rafael Carrascosa
Tomas Autcherlonie

Javier Mansilla"
87592373 Diseño de BuyBox	behance_87592373_13.png	"Desde la Pagina de producto los
cceso al resto
de las opciones compradores también pueden acceder

de compra

< Volver al producto

a un listado, con todas las publicaciones
que existen para este producto.

Motorola G7 Power 32 GB Marine blue
ww KK (683)

Memoria interna: 32 GB Memoria RAM: 3 GB Color: Marine blue

32 GB 32 GB 3 GB 4GB li wl i

Cantidad: 1 unidad ~

Precio Condicion Entrega Vendedor

$ 14.499 Nuevo » Llega aratis mariana CECYT1300

Paga en 12 cuotas sin interés 23 disponibles 999 Hace factura A

$ 14.500 Nuevo + Llega gratis entre 26 - 28 ago. Garbarino

Paga en 12 cuotas sin interés jUltimo disponible! * Retiralo gratis en el local de Garbarino Tienda oficial en Mercado Libre

éQuerés saber mas del proceso?

mprar ahora

 

Agregar al carrito

Comprar ahora"
87592373 Diseño de BuyBox	behance_87592373_03.png	"catalogar

Publicaciones Crear publicacion

de catalogo

asociadas a Los vendedores pueden indicar

que venden exactamente el

x mismo producto que uno
cata logo de nuestro catalogo.

Asocia tu publicacion a un af
producto de nuestro catalogo a x =

Celular Libre Motorola Moto G6 4gb Ram 64gb Int Xt1926
Dual SIM: Si | Memoria interna: 64GB | Color: Sin especificar | Stock: 7 u.

Selecciona el producto que coincide con lo que vendes

 

Motorola Moto G6 - Motorola Moto G6 - Motorola Moto G6 -
64GB - Negro 32GB - Negro 64GB - Plata
Elegir producto Elegir producto Elegir producto

Motorola G7 Power
32 GB Marine blue

i)

Elegir producto"
87592373 Diseño de BuyBox	behance_87592373_06.png	"x

om : Ofrecé tu producto a $ 14.500 Bajar precio
1 | iy asegurate el primer lugar del listado! aia

  
     
    
   
     

   

Ganador Mi publicacion

Precio $ 14.600 $ 15.499
Cuotas sin interés v 8
Envio gratis v v

Envios en el dia

 

 

Sugerencias

Transparencia

Quien sigue la
sugerencia y ofrece la
mejor oferta, gana."
87592373 Diseño de BuyBox	behance_87592373_12.png	"Opiniones wKKKS wKKKK kek

Ordenamos las caracteristicas
que mostramos en el comparador, Pantalla 5.1 pulgadas 5.6 pulgadas 5.8 pulgadas
segun niveles de relevancia.

Camara 12 MP 12 MP Dual 16 MP"
87592373 Diseño de BuyBox	behance_87592373_09.gif	"Pa i230
Producto 9 AOR

 

© Enviar a Martin - Juana Azurduy 2440

Nuevo | 158 vendid

Motorola G7 Power 32 GB Marine blue
ke hE (683)

 

Memoria interna: 32 GB >

Navegacion
entre productos"
87592373 Diseño de BuyBox	behance_87592373_10.png	"Compara con otros productos

Productos similares Visitados recientemente

Motorola G7 Power Samsung Galaxy  Xiaomi
32 GB Marine... S9 64 GB... Note 76"
87592373 Diseño de BuyBox	behance_87592373_14.png	"wi Bé & y

Medium Behance Dribbble Instagram Twitter

jGracias!"
87592373 Diseño de BuyBox	behance_87592373_11.gif	"Opiniones

Compara con otros productos

  
    

Precio $14,499 $29,999
Productos similares _Visitados recientemente

Vendeder — Fravega Diggit

Pantalla Gtpulgadas_ = S8 pulgadas.

Densidad 557 ppi 570 ppl

 

pesolucién Motorola G7 Power Samsung Galaxy Xiao!
32 GB Marine. 59.64GB, Note

 

Opiniones
Precio $ 14.499 9.999 $19.
Vendedor —Fravega Diggit Tech
Pontalla G1 pulgadas_-—SBpulgadas «G3

Densidad 557 ppl 570 py 409"
87592373 Diseño de BuyBox	behance_87592373_02.png	"nuestro

seve = SIM plificar el
proceso de compra.

eQue decisiones
tomamos?

° @
e e
e  Catalogar ,  Jerarquizar e Exponer
Creamos un catalogo de Para cada opcion, Agrupamos todas las
productos, con informaciéon destacamos al vendedor opciones de un producto
curada y para que los que brinda las mejores en una misma pagina para
vendedores que asocien sus condiciones de venta.

que los compradores

publicaciones con estos pudieran elegir mas facil.

productos."
87592373 Diseño de BuyBox	behance_87592373_15.png	"Buscamos talentos para sumar al equipo

Si te gustan los desafios, el trabajo en equipo, el disefho
y la tecnologia, no dudes en contactarnos."
87592373 Diseño de BuyBox	behance_87592373_01.png	"Nuevo
Motorola G7 Power 32 GB Marine blue

  

158 vendid

 

Memoria interna: 32 GB

Memoria RAM: 3 GB

Color: Marine blue

  

Hasta ahora, los compradores tenifan que navegar entre

muchas publicaciones para elegir cual tenia las mejores

condiciones, como precio, envio y formas de pago."
