Project Name	Image Filename	Extracted Text
101892963 Lanzamiento Point Plus en Argentina	behance_101892963_11.gif	"<a

CONVERSION

Agilizamos
la transaccion

Iteramos permanentemente nuestro flujo
de cobro para reducir el tiempo de
espera en el momento de la transacci6n.

mercado
pago

06/07/20 - 11:03

Operacion #30386129 Ticket N° 000060783

 

 

 

 

 

VISA CREDITO 7920 AID: A0000041011
Total $ 3.040
Cantidad cuotas 2x $ 1.579

APROBADO
Havanna CPF O CNPJ

Avenida 9 de julio 3290, Buenos Aires.
Lector: 04654709

 

DIEGO FIERAMOSCA

Cobro con Point $ 3.040

 

> Mercado Pago - $40"
101892963 Lanzamiento Point Plus en Argentina	behance_101892963_01.png	"en Argen

Disenamos la experiencia total, desde la
adquisicién hasta el primer cobro, para este
nuevo dispositivo que permite al usuario
aceptar todos los medios de pago."
101892963 Lanzamiento Point Plus en Argentina	behance_101892963_05.png	"Destacamos los principales
beneficios acordes al
contexto del lanzamiento.

Ofrecé cuotas Ahora 12

en tus cobros con Point ©
Conocer més > G0) Si vendés alimentos,

acepta Tarjeta Alimentar

. J
como medio de pago .

Conocer mas >

Creamos un programa
de recomendacion

Promovemos la adopcion de nuestros
productos no solo desde la experiencia sino
a través de beneficios y promociones."
101892963 Lanzamiento Point Plus en Argentina	behance_101892963_10.png	_ Eee
101892963 Lanzamiento Point Plus en Argentina	behance_101892963_03.png	"mercado
pago

Point Plus es mucho mas

Mas profesional
Imprime comprobantes para tus clientes.

Mas conectado

Incluye plan de datos gratis y conexién wifi para
que puedas cobrar siempre.

Mas autonomo.

Es inalémbrico, no se conecta al celular ni a la
linea telefénica

 

$ 3.000

Llevamos al frente los
puntos mas relevantes del
lector y profundizamos en
el siguiente fold.

Te ele"
101892963 Lanzamiento Point Plus en Argentina	behance_101892963_07.png	"SISTEMA DE ENVIOS

Acortamos los tiempos de entrega para que el
usuario pueda empezar a cobrar en el mismo
dia que compro su lector."
101892963 Lanzamiento Point Plus en Argentina	behance_101892963_09.gif	"AO
oo

Activaci6n sencilla

Disefhamos un flujo de
activacion sin fricciones,
para que el usuario pueda
cobrar desde el momento
en que recibe el lector.

rs

 

ONIXOSNN ZO"
101892963 Lanzamiento Point Plus en Argentina	behance_101892963_04.gif	"Mucho mas que un medio de
cobro

Llevds el control de tu negocio

Tenés chances de obtener un crédito

Podés generar rendimientos

Vos elegis cudndo tener

eT Toman (-veiCelg

 

 

Performance

Establecimos un
comportamiento
consistente para el
acceso de compra:
acompania al usuario
en todo su recorrido,
como header para la
version desktop y
como footer para la
version mobile."
101892963 Lanzamiento Point Plus en Argentina	behance_101892963_08.png	"PACKAGING

~Como reciben
el producto?

Abordamos la experiencia de compra de
punta a punta para que el usuario tenga
sus primeros pasos sin fricciones.

   

Mas completo

Cargador y rollos de
papel para imprimir
muchos comprobantes.

Mas claro

Indicamos qué
elementos contiene
el interior de la caja.

Mas simple

Una guia de uso que
acompania al usuario
en sus primeros pasos.

 

<a) mercado
pago"
101892963 Lanzamiento Point Plus en Argentina	behance_101892963_12.png	"{Gracias por visitarnos!

oO

cs Créditos ; . . .
\Y Xx Desarrollo Producto

U

Federico Codino Diego Protas Paula Arregui
Agustin Jeansalle Sebastian Dominguez Milo Ferrero
Santiago Sanchez German Mc Coubrey Gabriel Fernandez
Paulo Rubiano Mariano Dato Mariano Vandam
Mercedes Lara Andrés Estrin Alejandro Martinez
Silvana Tasso Cristian Aptai

Ignacio Bogo Pablo Gallazzi

Diego Fieramosca Gabriel Porres

Pablo Arcieri

Micaela Cuoco
Javier Pérez
Ignacio Meira
Karina Eisbruch
Camila Neme
Lucila Navallas
Ana Sufie Ledo
Julieta Cadavid
Florencia Gomez

Ana Lucia Pires

Buscamos talentos para sumar al equipo

Si te gustan los desafios, el trabajo en equipo, el disefo y
la tecnologia, no dudes en contactarnos."
101892963 Lanzamiento Point Plus en Argentina	behance_101892963_13.png	"éQuerés ver mas? Seguinos.

No te olvides de apreciar, comentar y seguirnos para no perderte
las Ultimas novedades del equipo de UX de Mercado Libre

Be & y wi

Behance Dribbble Instagram Twitter Medium

Sy"
101892963 Lanzamiento Point Plus en Argentina	behance_101892963_02.png	"LANDING

~Como se enteran
nuestros usuarios?

Desarrollamos una landing donde jerarquizamos en cada fold
todo lo que el usuario debe saber previo a la compra del lector.

Sy pago

 

date) a4-]an kes)

Llevamos al frente
al protagonista del
lanzamiento.

Empatizamos

Le contamos a los usuarios qué los
une con nuestro producto.

Facilitamos

Ofrecemos una
adquisicion accesible.

aLuC-med le}

Comunicamos

Listamos lo mas destacado
de su propuesta de valor.

Invitamos

Disponibilizamos un
acceso de compra
ic-Jelie(omVAel-1kon @

UN LECTOR DE = — 2 fl

 

La liedal ete eathe = Scns aCri
esse) SS S
COMO VOS mages es

eee Er}

$ 3000 = Cees

6x $ 333 oo eo ce ent

asks eRe)

fern tets Pes

Aceptas todas las tarjetas de débito y crédito
SAT OMe ket tome"
101892963 Lanzamiento Point Plus en Argentina	behance_101892963_06.gif	
