Project Name	Image Filename	Extracted Text
91536533 Dashboard Mercado Pago	behance_91536533_04.png	"0) rapida

Jerarquizamos visualmente los datos mas importantes para
el usuario en piezas visuales acordes y representativas.

 

Te eee

Deets Rey
Cee Eee

eur eee

sas ut)
ETnuCls
Evolucién
—)

eet tee
del negocio

 

Play

ieee eure
Cece

 

ne

 

Since CeCe @
$ 274.521.008,90
og
oe Oe)
eet

Perera

 

“10

SPREE Ey"
91536533 Dashboard Mercado Pago	behance_91536533_10.gif	"Cantidad de ventas - Comparar periodos Ultimo mes v

x

815.420 cobros

$ 7.010

26 die 10 ene 13 ene 16 ene 19 ene

@ Online

3 cobros
En tu local
0 cobros

Mercado Libre
2 cobros"
91536533 Dashboard Mercado Pago	behance_91536533_15.png	"gQuerés ver mas? Seguinos.

No te olvides de apreciar, comentar y seguirnos para no perderte
las Ultimas novedades del equipo de UX de Mercado Libre

Be Q vy

Behance Dribbble Instagram Twitter Medium

S"
91536533 Dashboard Mercado Pago	behance_91536533_08.png	"= Comparar periodos

900

12:00

Hoy ~

15:00

Todas las sucursales V

1800

Todos los,

2800

Buscar

| Todos los colaboradores

Fox, Megan
Schwarzenegger, Arnold
Croft, Lara

Pfeiffer, Michelle

Geller, Ross

Usuario eliminado
Stallone, Silvester
Lomax, Bernie

Green, Rachel

Usuario eliminado

&

Jackson, Samuel L.
Schwarzenegger, Arnold
Stallone, Silvester

Connery, Sean

Practicidad

Agilizamos la busqueda y
seleccién de numerosos
elementos.

Sa

Jackson, Samuel."
91536533 Dashboard Mercado Pago	behance_91536533_07.png	"Aprobacion

Medios online Pago en efectivo

65,45% 34,83%

     
 

alle y analisis

Presentamos datos y métricas en detalle que permiten una
mayor evaluacion de resultados.

   
  
     
 
  
   
    

Volumen total de ventas = Comparar periodos Hoy Y Todas las sucursales Todos los colaboradores V

$ 3,980,50 Des [Ses [es

146 cobros

 

$4 18:00
$1.200

3 cobros

S

  

$ 3.980,50

16 cobros

00:00 3:00 6:00 9:00 12:00 15:00 18:00 21100 2358 gas

 

Expresado en miles,

six

80

Filtrado

Tiempo Locales Colaboradores

Métricas trazadas a lo Ventas presenciales Busqueda agile inteligente
largo del tiempo. indentificadas por local. de todos los empleados."
91536533 Dashboard Mercado Pago	behance_91536533_11.png	"PALETA DE COLORES

 

Accesibilidad"
91536533 Dashboard Mercado Pago	behance_91536533_06.gif	"Sucursales

Nombre

Abasto

Agronomia

Almagro

Balvanera

Ver detalle

Volumen de contracargos

$ 30.386.129

Ventas

$ 456.933,21
789

$12.732.050
3.956.119

$ 789,52
6.261

$1.263.421,55
223.945,

_

Ver detalle

AO
00

Claridad

Distribuimos por canal de
venta los datos especificos
propios de cada segmento
y tipo de vendedor.

*
Definiciones

Mostramos las métricas que
ayudan a los vendedores a
tomar decisiones."
91536533 Dashboard Mercado Pago	behance_91536533_02.png	">

 

 

 

Problematica

Tenfamos mucha informacién para los
vendedores pero sin un lugar dénde
mostrarla. Los usuarios monitoreaban
sus ventas de forma manual y muy
desordenada.

_ ie

Ver detalle

Sucursales

Nombre

Abasto

Agronomia

Almagro

Balvanera

Ver detalle

Medios de cobro

@ Point
@ar
@ Efectivo

Ventas

$ 1.456.290
3.456.521

$ 114.922.789,34
871.642.009

$ 456.238,93
56.470

$ 23.115.438,22
124.651.985,

67,21%
23,12%
9,67%"
91536533 Dashboard Mercado Pago	behance_91536533_01.png	"Mercado Pago ————_ Equipo UX

S

Una nueva forma
de analisis y gestion

Métricas del negocio que brindan informacién
relevante y potencian la actividad comercial
de nuestros usuarios.

—— 2019

Métricas de tu negocio

 

General Cobros en tu local Cobro,

 

Ventas con Point, QR, link de pago y efectivo

—o- Otene 2020 al 12 dic 2021

= Mataderos-Fieramosca, Diego MOdificar
Volumen total de ventas @
$ 1.427.690,52

ces
Ver detalle >

Cantidad de ventas

81.274"
91536533 Dashboard Mercado Pago	behance_91536533_05.gif	"oe!

Métricas —-Reportes Balance _-—_—Retenciones
*

Rendiiontos “Tus vontas en todos tus cansios 12019 a1 23 ene 2020 ~

$ 8.820 7 cobros

Botéa y ink de page cp

codigo oR

Enviar dinero Ne

Recargar celular

Dm eo $3150

‘cargar SUBE. & $0
u"" 251667

Pagar servicios
Ver detalle Ver detale Ver detale

nity gan
Configuracin

tua actuaizacion alas 16:38 he"
91536533 Dashboard Mercado Pago	behance_91536533_09.png	"Comparacion

 

Generamos una herramienta para comparar métricas en
periodos seleccionados y de manera simultanea."
91536533 Dashboard Mercado Pago	behance_91536533_14.png	"mercadolibreuxteam asc

Créditos

Cc

x

Federico Codino
Leandro Di Pasquale
Santiago Sanchez
Paulo Rubiano
Ignacio Bogo

Matias Etchevarne
Diego Fieramosca
Débora Lambrechts
Silvana Tasso

Cintia Santisi
Nicolas Cardalda
Maria Sol Velazquez
Melisa Chetto

Ana Lucia Pires

Desarrollo Producto

Ariel Rey Paula Arregui
Federico Allassia Milo Ferrero
Gaston Flores Ramiro Diaz Trepat
José Guglielminetti Carolina Gonzalez
Nicolas Kreiff Augusto Pizzo

Francisco Yackel
Faustino Gagneten
Matias Cordoba
Rodrigo Basualdo
Jonatan Urquiza
Fabian Barbieri

Marisol Pagola

Erwin Bader

Sebastian Delle Donne

Fernando Luca"
91536533 Dashboard Mercado Pago	behance_91536533_13.png	"yovaaaas ‘00

IMPACTO

Qué dicen nuestros usuarios

sence ater cnt h ne ec eee ac
Cee tor Reet 721K VAL tengo que analizar cada TRC Corset eel
Sere emul eateR iva Soe See leolo Valeo (te negocio. ® jMe encanta!

   

STE @ Wren)

iGracias por visitarnos!"
91536533 Dashboard Mercado Pago	behance_91536533_03.png	"QUE HICIMOS

Creamos una herramienta que le permite al vendedor
tener una vista rapida del estado de su negocio para
analizar su desempefio y tomar decisiones.

NIVELES DE COMPRENSION

2@ le oa

Resumen general de la Profundidad y analisis en Comparaci6n entre
informaci6n mas importante detalle de las métricas periodos especificos"
91536533 Dashboard Mercado Pago	behance_91536533_12.png	"Contemplamos la lectura cromatica para los usuarios
que tienen alguin tipo de daltonismo.

 

Fale) Bbc)

 

#2D3277

Empatia

 

A través de un plugin
simulamos las 3 variables de
percepcién visual posibles y
adaptamos la paleta cromatica
para unificar la experiencia

de los usuarios.

 

  

     

 
    

 

   

Deutan
‘Volumen total de ventas @ :
$ 65.521.128
Sr Protan Volumen total de ventas © Tritan
bitere « $ 65.521.128 hae
svar
ane
Libre 9.67% ‘Volumen total de ventas @ 7 Volumen total de ventas @
verso 7 $ 65.521.128 $ 65.521.128
@ Onin: 67.2%
) en ane
\ MecadoLbe 967% - Tr.
a h4 OL ' croma
Ver ete > 7
@ © cnn 672% 672%
@ Ent oc: ane ane
MecadoLbe 967% ive 96m Volumen total de ventas
Ver ete > Ver ete > $ 65.521.128

 

5 © Onin
@ Esta oca
- . e@ e@ Mercado Ut"
